Date,Open,High,Low,Close,Adj Close,Volume
2018-03-19,120.000000,120.879997,118.800003,119.500000,114.149986,5985500
2018-03-20,119.599998,119.730003,117.750000,118.400002,113.099236,5205964
2018-03-21,118.610001,119.169998,118.019997,118.500000,113.194756,6461050
2018-03-22,118.879997,119.089996,117.080002,117.879997,112.602509,3499860
2018-03-23,117.260002,119.000000,108.580002,119.000000,113.672371,9997374
2018-03-26,118.760002,118.989998,116.180000,116.519997,111.303398,5072535
2018-03-27,116.550003,118.160004,116.370003,116.419998,111.207878,5079024
2018-03-28,116.669998,117.839996,116.250000,116.500000,111.284294,6521034
2018-03-29,116.760002,117.639999,116.760002,117.570000,112.306389,6079640
2018-03-30,117.489998,117.860001,117.000000,117.000000,111.761909,662100
2018-04-02,117.250000,117.510002,116.300003,116.300003,111.093254,2105840
2018-04-03,116.480003,117.050003,115.669998,116.959999,111.723701,2679530
2018-04-04,117.300003,117.300003,116.290001,116.529999,111.312950,2610601
2018-04-05,116.980003,117.300003,116.790001,117.040001,111.800117,6534713
2018-04-06,117.059998,117.279999,116.699997,116.849998,111.618622,2749858
2018-04-09,116.699997,117.269997,111.099998,113.750000,108.657410,17504620
2018-04-10,113.000000,115.680000,112.300003,114.550003,109.421600,17878090
2018-04-11,114.599998,116.239998,111.199997,111.940002,106.928452,12568720
2018-04-12,112.489998,114.230003,111.199997,113.360001,108.284874,12491617
2018-04-13,113.790001,114.480003,112.099998,112.199997,107.176804,6153840
2018-04-16,111.830002,113.949997,111.400002,113.239998,108.170242,8007551
2018-04-17,114.050003,114.599998,113.379997,114.050003,108.943985,11270990
2018-04-18,114.470001,117.580002,114.290001,115.250000,110.090256,13404611
2018-04-19,115.599998,116.690002,114.339996,115.500000,110.329063,5575750
2018-04-20,115.599998,116.089996,114.690002,115.669998,110.491455,3348233
2018-04-23,116.300003,116.680000,113.650002,113.650002,108.561890,8708660
2018-04-24,114.790001,115.180000,114.209999,114.209999,109.096817,5061539
2018-04-25,114.199997,115.250000,113.660004,114.449997,109.326073,4081261
2018-04-26,114.720001,116.290001,114.529999,116.080002,110.883102,6993368
2018-04-27,116.199997,120.900002,116.120003,120.050003,114.675362,17095723
2018-04-30,119.690002,121.900002,113.500000,120.750000,115.344025,6129844
2018-05-02,120.269997,121.480003,118.699997,119.690002,114.331482,5625181
2018-05-03,119.949997,121.150002,118.879997,120.139999,114.761330,6800831
2018-05-04,120.940002,121.769997,120.070000,120.529999,115.133873,6926374
2018-05-07,121.199997,121.389999,119.639999,119.989998,114.618042,4094396
2018-05-08,119.620003,119.970001,118.360001,118.519997,113.213860,6215870
2018-05-10,119.370003,120.360001,118.250000,120.000000,114.627602,9721600
2018-05-11,120.010002,122.500000,120.010002,122.180000,116.709999,7979970
2018-05-14,118.019997,119.309998,117.809998,119.150002,119.150002,9505950
2018-05-15,119.150002,119.150002,114.349998,115.400002,115.400002,13898240
2018-05-16,115.169998,119.190002,114.519997,118.040001,118.040001,10506574
2018-05-17,118.269997,118.279999,116.540001,116.599998,116.599998,4146020
2018-05-18,116.209999,117.800003,114.839996,116.750000,116.750000,5829230
2018-05-21,117.000000,117.790001,116.099998,116.290001,116.290001,4520021
2018-05-22,116.019997,116.699997,114.959999,115.050003,115.050003,5040562
2018-05-23,114.839996,116.940002,113.589996,113.589996,113.589996,4363210
2018-05-24,114.010002,114.959999,113.150002,113.650002,113.650002,5489876
2018-05-25,113.699997,115.400002,113.699997,114.800003,114.800003,4505951
2018-05-28,114.599998,115.760002,113.120003,113.879997,113.879997,2826030
2018-05-29,114.269997,114.779999,111.470001,112.599998,112.599998,5290714
2018-05-30,112.400002,113.680000,111.709999,112.110001,112.110001,4516459
2018-05-31,112.489998,112.800003,111.599998,112.589996,112.589996,12916741
2018-06-01,112.400002,114.550003,112.400002,114.300003,114.300003,6185665
2018-06-04,114.949997,115.599998,114.129997,115.449997,115.449997,4418412
2018-06-05,115.599998,115.879997,113.320000,113.570000,113.570000,4182385
2018-06-06,114.309998,114.500000,112.309998,112.699997,112.699997,4264940
2018-06-07,113.099998,113.629997,110.599998,110.599998,110.599998,8703198
2018-06-08,111.000000,111.000000,107.580002,107.769997,107.769997,9785933
2018-06-11,108.860001,109.160004,105.839996,107.680000,107.680000,5672961
2018-06-13,107.900002,109.540001,107.690002,109.199997,109.199997,6197280
2018-06-14,109.190002,111.449997,108.779999,111.430000,111.430000,7710892
2018-06-15,111.690002,111.849998,110.050003,111.180000,111.180000,5857010
2018-06-18,110.510002,111.379997,109.919998,110.500000,110.500000,6508370
2018-06-19,109.980003,110.099998,106.199997,108.150002,108.150002,8642821
2018-06-20,108.400002,110.949997,108.029999,110.349998,110.349998,5879125
2018-06-21,110.500000,111.000000,108.690002,109.870003,109.870003,4903713
2018-06-22,110.489998,112.260002,109.019997,111.050003,111.050003,7636941
2018-06-25,112.300003,113.300003,111.290001,111.639999,111.639999,5163780
2018-06-26,111.879997,112.489998,110.209999,110.550003,110.550003,2956460
2018-06-27,111.000000,111.910004,109.519997,110.379997,110.379997,5775118
2018-06-28,110.500000,111.739998,109.169998,109.379997,109.379997,3971150
2018-06-29,110.099998,110.760002,108.580002,108.580002,108.580002,6348920
2018-07-02,109.000000,110.059998,107.550003,107.680000,107.680000,7520755
2018-07-03,108.430000,109.080002,107.760002,108.000000,108.000000,4094185
2018-07-04,108.279999,108.279999,106.000000,106.110001,106.110001,7808920
2018-07-05,106.150002,107.000000,105.650002,106.400002,106.400002,6156576
2018-07-06,106.360001,108.500000,105.800003,108.000000,108.000000,7613270
2018-07-09,108.110001,110.500000,108.110001,109.889999,109.889999,9683863
2018-07-10,109.900002,110.199997,109.099998,109.500000,109.500000,3747717
2018-07-11,109.199997,109.699997,107.550003,109.000000,109.000000,4882451
2018-07-12,108.809998,109.029999,106.199997,106.500000,106.500000,7634455
2018-07-13,107.000000,107.500000,106.349998,106.430000,106.430000,5019406
2018-07-16,106.699997,107.400002,105.120003,105.699997,105.699997,5987153
2018-07-17,106.150002,106.150002,104.820000,105.699997,105.699997,6714697
2018-07-18,106.000000,106.209999,104.879997,105.370003,105.370003,4403480
2018-07-19,105.489998,106.000000,104.820000,105.080002,105.080002,5222903
2018-07-20,105.239998,105.279999,102.510002,103.750000,103.750000,7404220
2018-07-23,104.010002,105.410004,103.669998,104.010002,104.010002,5293324
2018-07-24,104.500000,104.709999,103.099998,103.099998,103.099998,4275040
2018-07-25,102.690002,103.160004,100.959999,101.300003,101.300003,11256530
2018-07-26,101.699997,101.889999,100.629997,100.900002,100.900002,4801775
2018-07-27,101.129997,102.330002,100.650002,101.800003,101.800003,5810865
2018-07-30,101.809998,103.750000,101.110001,103.720001,103.720001,7864760
2018-07-31,103.580002,103.580002,102.099998,103.000000,103.000000,7384651
2018-08-01,102.989998,103.379997,102.220001,102.500000,102.500000,6680490
2018-08-02,102.120003,102.480003,99.940002,100.419998,100.419998,8248721
2018-08-03,100.550003,102.599998,99.800003,102.059998,102.059998,11017761
2018-08-06,101.800003,102.089996,100.709999,101.500000,101.500000,5466865
2018-08-07,101.800003,102.010002,100.580002,100.919998,100.919998,4638731
2018-08-08,100.650002,101.449997,99.879997,100.500000,100.500000,7122094
2018-08-09,100.000000,102.190002,97.800003,102.000000,102.000000,12626220
2018-08-10,102.000000,103.000000,100.800003,101.239998,101.239998,7891150
2018-08-13,100.570000,100.989998,99.720001,100.089996,100.089996,5580132
2018-08-14,100.500000,102.370003,100.300003,102.370003,102.370003,6445194
2018-08-15,102.360001,102.739998,100.139999,100.360001,100.360001,4854100
2018-08-16,100.739998,100.779999,100.050003,100.070000,100.070000,3597110
2018-08-17,100.199997,100.900002,99.510002,100.029999,100.029999,4836209
2018-08-20,100.489998,101.250000,100.290001,100.919998,100.919998,3484350
2018-08-21,100.959999,101.099998,99.900002,100.000000,100.000000,4460340
2018-08-22,100.250000,100.720001,99.709999,100.150002,100.150002,5151188
2018-08-23,100.300003,100.639999,99.720001,99.720001,99.720001,3614432
2018-08-24,99.720001,100.360001,97.720001,98.629997,98.629997,8494603
2018-08-27,98.980003,99.279999,97.410004,98.300003,98.300003,5294546
2018-08-28,98.500000,98.889999,97.209999,97.330002,97.330002,6111880
2018-08-29,97.500000,97.669998,95.070000,95.650002,95.650002,13420858
2018-08-30,96.279999,97.370003,95.699997,95.800003,95.800003,7229942
2018-08-31,95.889999,98.040001,95.250000,98.040001,98.040001,6557971
2018-09-03,97.900002,98.760002,97.349998,98.449997,98.449997,3775070
2018-09-04,98.449997,98.879997,97.410004,97.809998,97.809998,4563209
2018-09-05,97.500000,97.980003,96.000000,96.000000,96.000000,5714550
2018-09-06,96.500000,96.760002,95.500000,95.610001,95.610001,7083503
2018-09-07,95.599998,96.410004,94.129997,95.000000,95.000000,8714720
2018-09-10,95.029999,95.470001,94.510002,95.199997,95.199997,5901090
2018-09-11,95.250000,95.769997,94.730003,95.230003,95.230003,7206391
2018-09-12,95.279999,96.949997,94.510002,96.949997,96.949997,5451302
2018-09-13,96.820000,98.510002,96.110001,97.769997,97.769997,6388380
2018-09-14,98.000000,98.050003,96.639999,97.000000,97.000000,3456750
2018-09-17,97.330002,98.959999,97.000000,98.320000,98.320000,6523640
2018-09-18,98.449997,99.870003,98.300003,99.500000,99.500000,9359010
2018-09-19,99.699997,99.849998,99.150002,99.500000,99.500000,6949700
2018-09-20,99.510002,100.790001,99.300003,100.779999,100.779999,13583231
2018-09-21,100.790001,101.199997,99.209999,100.949997,100.949997,10364510
2018-09-24,100.790001,101.379997,100.150002,101.000000,101.000000,5296521
2018-09-25,101.190002,101.400002,99.839996,100.389999,100.389999,3790165
2018-09-26,100.250000,101.379997,99.410004,100.870003,100.870003,4921183
2018-09-27,101.389999,103.000000,100.760002,102.989998,102.989998,10000492
2018-09-28,100.099998,101.000000,96.250000,97.199997,97.199997,23637265
2018-10-01,97.769997,98.099998,96.290001,97.070000,97.070000,7431340
2018-10-02,97.129997,97.599998,96.370003,96.449997,96.449997,3570571
2018-10-03,96.500000,97.519997,96.230003,97.220001,97.220001,9191030
2018-10-04,97.550003,97.720001,96.599998,96.629997,96.629997,6445330
2018-10-05,96.699997,96.949997,95.349998,96.019997,96.019997,6494760
2018-10-08,96.480003,96.709999,94.839996,95.320000,95.320000,5492180
2018-10-09,95.699997,96.110001,93.550003,93.559998,93.559998,8334560
2018-10-10,93.559998,93.800003,92.150002,93.019997,93.019997,4834180
2018-10-11,91.750000,92.900002,91.709999,92.419998,92.419998,7007381
2018-10-12,92.769997,93.510002,92.400002,93.449997,93.449997,4584410
2018-10-15,93.389999,93.750000,92.660004,92.730003,92.730003,2874592
2018-10-16,93.000000,93.050003,91.339996,91.500000,91.500000,8406231
2018-10-17,91.800003,92.190002,91.449997,91.500000,91.500000,5180094
2018-10-18,91.470001,92.529999,90.050003,92.529999,92.529999,14353581
2018-10-19,92.400002,92.470001,90.500000,90.580002,90.580002,7540600
2018-10-22,90.599998,90.889999,88.190002,88.800003,88.800003,15529000
2018-10-23,88.779999,89.699997,87.959999,88.610001,88.610001,10941251
2018-10-24,88.980003,89.300003,87.059998,87.750000,87.750000,11418858
2018-10-25,87.010002,87.900002,86.500000,87.269997,87.269997,6117285
2018-10-26,87.070000,87.190002,83.129997,83.580002,83.580002,14521378
2018-10-29,83.500000,84.800003,82.820000,83.199997,83.199997,10356990
2018-10-30,82.050003,86.730003,82.050003,86.730003,86.730003,15243911
2018-10-31,86.800003,88.000000,86.339996,87.900002,87.900002,10111024
2018-11-01,87.699997,88.680000,86.900002,88.599998,88.599998,6362420
2018-11-02,88.849998,89.739998,88.459999,88.459999,88.459999,10569781
2018-11-06,89.000000,91.809998,88.550003,91.139999,91.139999,11748460
2018-11-07,90.680000,92.949997,89.300003,92.440002,92.440002,11850804
2018-11-08,92.820000,93.239998,91.309998,91.800003,91.800003,9382341
2018-11-09,91.199997,91.660004,88.519997,88.849998,88.849998,8369395
2018-11-12,89.449997,89.980003,88.269997,88.570000,88.570000,4587360
2018-11-13,88.339996,90.000000,88.050003,89.550003,89.550003,8716140
2018-11-14,89.550003,94.489998,89.550003,94.010002,94.010002,14468090
2018-11-15,94.000000,94.919998,92.900002,93.959999,93.959999,7791960
2018-11-16,94.139999,94.339996,92.699997,93.449997,93.449997,4177410
2018-11-19,93.449997,94.000000,90.949997,91.489998,91.489998,8916130
2018-11-20,91.199997,91.610001,89.080002,90.099998,90.099998,7324270
2018-11-21,89.800003,90.269997,88.800003,89.570000,89.570000,11171670
2018-11-22,89.860001,91.959999,89.449997,91.599998,91.599998,7619100
2018-11-23,91.650002,91.709999,90.180000,90.820000,90.820000,5318350
2018-11-26,91.209999,91.209999,89.139999,89.650002,89.650002,5509120
2018-11-27,89.699997,90.949997,89.330002,89.449997,89.449997,7414427
2018-11-28,89.589996,90.370003,89.339996,90.099998,90.099998,6261620
2018-11-29,90.309998,91.940002,90.019997,90.169998,90.169998,8425650
2018-11-30,90.059998,90.599998,89.510002,89.519997,89.519997,5782480
2018-12-03,90.089996,91.430000,89.720001,90.029999,90.029999,7397800
2018-12-04,90.190002,91.209999,90.000000,90.250000,90.250000,7434860
2018-12-05,89.949997,90.000000,88.900002,89.750000,89.750000,5873980
2018-12-06,89.480003,89.980003,89.000000,89.000000,89.000000,4218920
2018-12-07,89.180000,89.430000,88.250000,88.419998,88.419998,6758770
2018-12-10,88.400002,88.830002,86.930000,86.930000,86.930000,5466350
2018-12-11,86.910004,87.919998,86.419998,86.419998,86.419998,5002500
2018-12-12,87.080002,87.230003,85.279999,85.900002,85.900002,6697790
2018-12-13,86.000000,86.239998,85.139999,85.500000,85.500000,6154630
2018-12-14,85.559998,85.669998,84.000000,84.000000,84.000000,6389140
2018-12-17,84.000000,85.290001,83.879997,84.169998,84.169998,9285880
2018-12-18,83.889999,84.190002,83.150002,84.000000,84.000000,10034540
2018-12-19,84.000000,84.900002,83.360001,84.500000,84.500000,8832200
2018-12-20,83.930000,84.500000,83.349998,83.480003,83.480003,8273960
2018-12-21,83.500000,83.690002,83.000000,83.300003,83.300003,7741790
2018-12-24,83.290001,83.389999,82.349998,82.949997,82.949997,4109260
2018-12-25,82.550003,82.550003,79.660004,81.680000,81.680000,9699400
2018-12-26,81.360001,82.400002,81.000000,81.300003,81.300003,5634350
2018-12-27,82.300003,82.500000,81.040001,81.040001,81.040001,6166530
2018-12-28,81.500000,81.680000,80.300003,80.300003,80.300003,7068900
2019-01-03,80.949997,84.489998,80.769997,84.489998,84.489998,9797330
2019-01-04,84.500000,84.800003,83.580002,84.000000,84.000000,5640400
2019-01-08,84.459999,84.849998,83.330002,83.699997,83.699997,6832940
2019-01-09,84.209999,84.269997,83.410004,83.930000,83.930000,9295330
2019-01-10,84.059998,84.889999,83.699997,84.699997,84.699997,7188760
2019-01-11,84.769997,88.190002,84.699997,88.000000,88.000000,22371470
2019-01-14,87.559998,88.750000,86.440002,88.300003,88.300003,15137490
2019-01-15,88.669998,91.099998,88.370003,88.860001,88.860001,15214233
2019-01-16,88.750000,90.949997,88.529999,90.099998,90.099998,13844020
2019-01-17,90.250000,90.959999,89.839996,90.050003,90.050003,6957870
2019-01-18,90.610001,93.690002,90.510002,93.330002,93.330002,17705290
2019-01-21,93.389999,94.830002,92.849998,94.699997,94.699997,10407130
2019-01-22,94.099998,94.550003,93.570000,94.400002,94.400002,7134460
2019-01-23,94.389999,95.389999,93.800003,94.400002,94.400002,7999990
2019-01-24,94.099998,94.349998,91.250000,91.800003,91.800003,15011090
2019-01-25,91.959999,93.199997,90.360001,91.489998,91.489998,9987290
2019-01-28,91.349998,92.430000,90.050003,90.500000,90.500000,7194340
2019-01-29,90.129997,91.800003,89.519997,91.800003,91.800003,9819660
2019-01-30,91.620003,91.949997,90.699997,91.900002,91.900002,9037650
2019-01-31,92.110001,93.769997,92.029999,92.820000,92.820000,13332510
2019-02-01,92.610001,94.230003,92.559998,93.500000,93.500000,7094150
2019-02-04,93.940002,94.379997,92.500000,92.699997,92.699997,5902870
2019-02-05,92.750000,92.760002,91.699997,91.699997,91.699997,5687940
2019-02-06,91.879997,92.699997,91.180000,91.500000,91.500000,5708900
2019-02-07,91.489998,91.489998,89.900002,90.070000,90.070000,7275520
2019-02-08,89.889999,91.199997,89.699997,90.699997,90.699997,3352650
2019-02-11,90.300003,91.690002,90.169998,90.300003,90.300003,7638450
2019-02-12,90.620003,90.919998,89.760002,89.940002,89.940002,13095760
2019-02-13,90.290001,91.449997,87.519997,88.800003,88.800003,26240260
2019-02-14,87.980003,89.839996,87.260002,89.120003,89.120003,16865740
2019-02-15,89.230003,90.150002,89.050003,90.150002,90.150002,9593620
2019-02-18,90.150002,90.650002,89.500000,89.709999,89.709999,7855080
2019-02-19,89.699997,90.199997,89.000000,89.519997,89.519997,8148020
2019-02-20,90.000000,90.080002,89.550003,89.599998,89.599998,8311900
2019-02-21,89.849998,89.940002,88.769997,88.910004,88.910004,8182170
2019-02-22,89.349998,89.699997,88.980003,89.500000,89.500000,3948750
2019-02-25,89.620003,90.150002,89.320000,89.669998,89.669998,5010550
2019-02-26,89.699997,90.430000,89.110001,90.430000,90.430000,4604890
2019-02-27,90.550003,91.160004,89.940002,90.669998,90.669998,8752610
2019-02-28,90.400002,91.220001,89.910004,91.220001,91.220001,5824150
2019-03-01,91.220001,91.949997,90.720001,91.570000,91.570000,7746690
2019-03-04,91.750000,93.370003,91.440002,92.440002,92.440002,9694490
2019-03-05,92.440002,93.220001,91.599998,92.379997,92.379997,7912110
2019-03-06,92.529999,94.599998,92.529999,93.599998,93.599998,13249020
2019-03-07,93.589996,94.720001,93.089996,93.949997,93.949997,8672430
2019-03-11,93.650002,94.919998,93.029999,93.410004,93.410004,7064880
2019-03-12,93.669998,94.099998,93.000000,93.050003,93.050003,5574900
2019-03-13,93.000000,93.690002,91.620003,92.180000,92.180000,8557830
2019-03-14,92.000000,92.209999,91.000000,91.309998,91.309998,6602460
2019-03-15,91.660004,91.809998,90.709999,91.480003,91.480003,3735180
2019-03-18,91.500000,91.940002,90.769997,91.370003,91.370003,5243860
2019-03-19,91.709999,91.940002,90.900002,90.989998,90.989998,5321760
2019-03-20,91.160004,91.290001,90.110001,90.550003,90.550003,5338650
2019-03-21,90.800003,90.900002,90.309998,90.559998,90.559998,7776450
2019-03-22,90.660004,90.879997,89.050003,89.080002,89.080002,8473080
2019-03-25,89.080002,90.419998,88.400002,90.309998,90.309998,10228030
2019-03-26,90.620003,91.779999,90.269997,91.089996,91.089996,6388400
2019-03-27,91.199997,91.580002,90.199997,90.349998,90.349998,4182500
2019-03-28,90.300003,90.750000,90.110001,90.459999,90.459999,1695510
2019-03-29,90.720001,91.660004,90.639999,90.820000,90.820000,6606960
2019-04-01,91.580002,92.459999,91.419998,92.190002,92.190002,5387150
2019-04-02,92.389999,92.949997,92.029999,92.230003,92.230003,4656230
2019-04-03,92.029999,92.800003,90.709999,91.040001,91.040001,8911350
2019-04-04,91.029999,91.500000,90.550003,91.410004,91.410004,3945500
2019-04-05,91.209999,92.000000,91.000000,91.410004,91.410004,3363570
2019-04-08,91.379997,91.550003,90.860001,91.120003,91.120003,6307220
2019-04-09,91.000000,91.430000,90.800003,90.989998,90.989998,7626800
2019-04-10,91.260002,93.800003,91.139999,92.860001,92.860001,14958990
2019-04-11,93.150002,93.370003,91.559998,91.889999,91.889999,7366330
2019-04-12,91.730003,92.180000,91.220001,91.500000,91.500000,5955400
2019-04-15,91.500000,91.900002,91.250000,91.459999,91.459999,7389940
2019-04-16,91.800003,92.050003,90.860001,91.050003,91.050003,10994420
2019-04-17,91.349998,91.580002,90.709999,91.199997,91.199997,7847250
2019-04-18,91.010002,91.470001,90.809998,91.250000,91.250000,3543620
2019-04-19,91.180000,92.000000,91.099998,91.599998,91.599998,4332600
2019-04-22,92.000000,92.400002,91.709999,92.190002,92.190002,4893970
2019-04-23,92.400002,92.699997,91.430000,91.500000,91.500000,7775360
2019-04-24,91.589996,91.589996,91.110001,91.320000,91.320000,6129800
2019-04-25,91.330002,91.540001,90.699997,90.699997,90.699997,8380260
2019-04-26,90.699997,91.209999,90.169998,90.989998,90.989998,8270420
2019-04-29,91.099998,92.400002,91.050003,91.680000,91.680000,11689110
2019-04-30,91.000000,91.050003,89.879997,91.050003,91.050003,20193628
